State,k,lambda,Objective Value,Existing clients,New clients,Existing sum distance,New sum distance,Reassigned Clients,Reassigned Distance,Total Distance,Existing Average,Run Time
Alabama,16,1,1513.21999068724,7093.000000000003,1513.219987178648,78060.13850168181,23329.85027875662,20.9444380386148,220.68111575271845,101389.98878043843,11.005235937076241,2.2401821687817574
Alabama,17,1,1548.041505919981,7093.000000000003,1548.0414995942426,77839.4573859291,23723.75450582046,20.9444380386148,0.0,101563.21189174955,10.97412341547005,2.7346965186297894
Alabama,18,1,1582.3322089576773,7093.000000000003,1582.3322026319388,77839.4573859291,24026.33107256078,20.9444380386148,0.0,101865.78845848987,10.97412341547005,2.683026108890772
Alabama,19,1,1614.9445415313971,7093.000000000003,1614.9445352056587,77839.4573859291,24444.740123273597,20.9444380386148,0.0,102284.1975092027,10.97412341547005,2.940983582288027
Alabama,20,1,1644.5059052701629,7093.000000000003,1644.5058989444244,77839.4573859291,24494.099379673127,20.9444380386148,0.0,102333.55676560223,10.97412341547005,2.992071207612753
Alabama,21,1,1671.8715713882675,7093.000000000003,1671.871565062529,77839.4573859291,24672.271308635507,20.9444380386148,0.0,102511.7286945646,10.97412341547005,3.1251158118247986
Alabama,22,1,1698.6551109579389,7093.000000000003,1698.6551046322004,77839.4573859291,25553.35052807777,20.9444380386148,0.0,103392.80791400687,10.97412341547005,3.174252428114414
Alabama,23,1,1722.9011855904414,7093.000000000003,1722.9011487231614,75446.98621243704,25880.30974483228,437.92163087665904,5945.775607199436,101327.29595726932,10.63682309494389,3.1702306792140007
Alabama,24,1,1745.0529891144026,7093.000000000003,1745.0529768490699,77374.17936956752,26120.975521195633,180.23239207879806,3148.478069582217,103495.15489076315,10.908526627600097,3.1193855442106724
Alabama,25,1,1765.4839393579769,7093.000000000003,1765.4839076138928,75848.31168634492,26407.931056274916,426.20340504662533,5871.858540173524,102256.24274261984,10.693403593168602,3.153101783245802
Arizona,1,1,119.19607518723531,10476.000000000004,119.19607518723531,64256.40822795938,1416.7180597091708,0.0,0.0,65673.12628766855,6.133677761355417,13.911172311753035
Arizona,2,1,232.768382220861,10476.000000000004,232.768382220861,64256.40822795938,2332.9143084760644,0.0,0.0,66589.32253643544,6.133677761355417,3.426766727119684
Arizona,3,1,316.00873676061525,10476.000000000004,316.0087294755317,63788.294924615664,3600.684616425223,36.61968729663191,315.3215483419205,67388.97954104088,6.088993406320699,3.3565924912691116
Arizona,4,1,388.94995453093094,10476.000000000004,388.9499472458474,63788.294924615664,4347.949203031951,36.61968729663191,315.3215483419205,68136.24412764762,6.088993406320699,3.362720500677824
Arizona,5,1,458.812527765695,10476.000000000004,458.81252048061145,63788.294924615664,5553.863263633562,36.61968729663191,315.3215483419205,69342.15818824923,6.088993406320699,3.3974729627370834
Arizona,6,1,521.2072153078457,10476.000000000004,521.2072080227622,63788.294924615664,6644.422505886876,36.61968729663191,315.3215483419205,70432.71743050254,6.088993406320699,3.3808680921792984
