State,k,lambda,Clients,Longitude,Latitude
Alabama,16,1,70.30616712277185,33.740998,-86.65012540000001
Alabama,16,1,161.31653028275227,32.5985333,-85.1564072
Alabama,16,1,60.36375674954422,32.9486635,-85.9841083
Alabama,16,1,267.0739198547039,33.1420294,-87.3825437
Alabama,16,1,56.179214760750284,32.4240901,-87.0568535
Alabama,16,1,121.06503162863382,30.3798842,-87.6650569
Alabama,16,1,92.77737482496421,33.3761817,-86.4351806
Alabama,16,1,89.94888314419036,34.3314599,-86.4419583
Alabama,16,1,156.2548616127418,34.70047879999999,-86.99273249999999
Alabama,16,1,46.18758585915024,31.3565756,-87.2429431
Alabama,17,1,119.78997827379365,32.6394617,-85.47404190000002
Alabama,17,1,50.84168803540481,30.9478929,-87.6787306
Alabama,17,1,55.85729521671365,31.864642100000005,-86.103939
Alabama,17,1,54.804839108392024,31.2721909,-86.1506243
Alabama,17,1,45.73452909312235,33.6063714,-87.811949
Alabama,17,1,75.66104237457436,34.359447700000004,-85.80117759999999
Alabama,17,1,179.27439092459957,32.5985333,-85.1564072
Alabama,17,1,70.30616712277185,33.8404291,-86.635412
Alabama,17,1,56.179214760750284,32.3983329,-87.0514311
Alabama,17,1,267.0739198547039,33.1420294,-87.3825437
Alabama,17,1,121.06503162863382,30.3798842,-87.6650569
Alabama,17,1,56.94530248006047,32.847021000000005,-85.95282840000002
Alabama,17,1,36.18822792694497,33.1594675,-85.567723
Alabama,17,1,92.77737482496421,33.3761817,-86.4351806
Alabama,17,1,89.94888314419036,34.3314599,-86.4419583
Alabama,17,1,156.2548616127418,34.70047879999999,-86.99273249999999
Alabama,17,1,40.28319125049504,31.3565756,-87.2429431
Alabama,18,1,106.22379925678452,32.6394617,-85.47404190000002
Alabama,18,1,44.937293426749605,30.9478929,-87.6787306
Alabama,18,1,53.47770637782668,31.864642100000005,-86.103939
Alabama,18,1,57.184427947279,31.2721909,-86.1506243
Alabama,18,1,45.73452909312235,33.6063714,-87.811949
Alabama,18,1,75.66104237457436,34.359447700000004,-85.80117759999999
Alabama,18,1,192.8405699415954,32.5985333,-85.1564072
Alabama,18,1,70.30616712277185,33.8404291,-86.635412
Alabama,18,1,267.0739198547039,33.1420294,-87.3825437
Alabama,18,1,56.17921476075032,32.4240901,-87.0568535
Alabama,18,1,121.06503162863382,30.3798842,-87.6650569
Alabama,18,1,56.9453024800491,32.847021000000005,-85.95282840000002
Alabama,18,1,36.188227926945196,33.1594675,-85.567723
Alabama,18,1,34.29070303769579,31.7634183,-85.27186490000001
Alabama,18,1,92.77737482495674,33.3761817,-86.4351806
Alabama,18,1,89.94888314419036,34.3314599,-86.4419583
Alabama,18,1,156.25486161274148,34.70047879999999,-86.99273249999999
Alabama,18,1,46.18758585915024,31.3565756,-87.2429431
Alabama,19,1,174.92616865541618,32.6394617,-85.47404190000002
Alabama,19,1,44.937293426749605,30.9478929,-87.6787306
Alabama,19,1,53.47770637782668,31.864642100000005,-86.103939
Alabama,19,1,57.184427947279,31.2721909,-86.1506243
Alabama,19,1,50.35321481027402,33.6063714,-87.811949
Alabama,19,1,75.66104237457436,34.359447700000004,-85.80117759999999
Alabama,19,1,124.13820054297709,32.5985333,-85.1564072
Alabama,19,1,70.30616712277185,33.8404291,-86.635412
Alabama,19,1,56.179214760750284,32.405322999999996,-87.0713872
Alabama,19,1,262.45523413755217,33.1420294,-87.3825437
Alabama,19,1,121.06503162863382,30.3798842,-87.6650569
Alabama,19,1,54.08499108981979,32.847021000000005,-85.95282840000002
Alabama,19,1,39.04853931718565,33.1594675,-85.567723
Alabama,19,1,34.29070303769579,31.7634183,-85.27186490000001
Alabama,19,1,92.77737482496421,33.3761817,-86.4351806
Alabama,19,1,89.94888314419036,34.3314599,-86.4419583
Alabama,19,1,143.4131273966892,34.70047879999999,-86.99273249999999
Alabama,19,1,45.45406678977308,34.4039525,-87.4562458
Alabama,19,1,46.18758585915024,31.3565756,-87.2429431
Alabama,20,1,167.10234209569205,32.6394617,-85.47404190000002
Alabama,20,1,44.937293426749605,30.9478929,-87.6787306
Alabama,20,1,31.53658569202129,31.837709399999998,-86.6283263
Alabama,20,1,53.88207326345773,31.841074600000006,-85.9337382
Alabama,20,1,54.804839108392024,31.2721909,-86.1506243
Alabama,20,1,50.35321481027402,33.6063714,-87.811949
Alabama,20,1,75.66104237457436,34.359447700000004,-85.80117759999999
Alabama,20,1,131.96202710270123,32.5985333,-85.1564072
Alabama,20,1,70.30616712277185,33.8404291,-86.635412
Alabama,20,1,56.179214760750284,32.3983329,-87.0514311
Alabama,20,1,262.45523413755217,33.1420294,-87.3825437
Alabama,20,1,121.06503162863382,30.3798842,-87.6650569
Alabama,20,1,56.94530248006047,32.847021000000005,-85.95282840000002
Alabama,20,1,36.18822792694497,33.1594675,-85.567723
Alabama,20,1,34.29070303769579,31.7634183,-85.27186490000001
Alabama,20,1,92.77737482496421,33.3761817,-86.4351806
Alabama,20,1,89.94888314419036,34.3314599,-86.4419583
Alabama,20,1,143.4131273966892,34.70047879999999,-86.99273249999999
Alabama,20,1,45.45406678977308,34.4039525,-87.4562458
Alabama,20,1,46.18758585915024,31.3565756,-87.2429431
Alabama,21,1,155.88795563385622,32.6394617,-85.47404190000002
Alabama,21,1,44.937293426749605,30.9478929,-87.6787306
Alabama,21,1,31.53658569202129,31.837709399999998,-86.6283263
Alabama,21,1,51.50248442457075,31.841074600000006,-85.9337382
Alabama,21,1,57.184427947279,31.2721909,-86.1506243
Alabama,21,1,50.35321481027402,33.6063714,-87.811949
Alabama,21,1,27.36566611810478,32.7356062,-87.7414159
Alabama,21,1,75.66104237457436,34.359447700000004,-85.80117759999999
Alabama,21,1,141.1246748064036,32.5985333,-85.1564072
Alabama,21,1,70.30616712277185,33.8404291,-86.635412
Alabama,21,1,56.179214760750284,32.405322999999996,-87.0713872
Alabama,21,1,262.45523413755217,33.1420294,-87.3825437
Alabama,21,1,121.06503162863382,30.3798842,-87.6650569
Alabama,21,1,58.99704123819393,32.847021000000005,-85.95282840000002
Alabama,21,1,36.18822792694497,33.1594675,-85.567723
Alabama,21,1,34.29070303769579,31.7634183,-85.27186490000001
Alabama,21,1,92.77737482496421,33.3761817,-86.4351806
Alabama,21,1,89.94888314419036,34.3314599,-86.4419583
Alabama,21,1,149.25658915853455,34.70047879999999,-86.99273249999999
Alabama,21,1,39.61060502792772,34.4039525,-87.4562458
Alabama,21,1,46.18758585915024,31.3565756,-87.2429431
Alabama,22,1,157.34114348885305,32.6394617,-85.47404190000002
Alabama,22,1,50.84168803540481,30.9478929,-87.6787306
Alabama,22,1,26.783539569671138,32.4063431,-87.926921
Alabama,22,1,31.53658569202129,31.837709399999998,-86.6283263
Alabama,22,1,53.88207326345773,31.841074600000006,-85.9337382
Alabama,22,1,54.804839108392024,31.2721909,-86.1506243
Alabama,22,1,45.73452909312235,33.6063714,-87.811949
Alabama,22,1,27.36566611810478,32.7356062,-87.7414159
Alabama,22,1,75.66104237457436,34.359447700000004,-85.80117759999999
Alabama,22,1,141.72322570954023,32.5985333,-85.1564072
Alabama,22,1,70.30616712277185,33.8404291,-86.635412
Alabama,22,1,56.179214760750284,32.3983329,-87.0514311
Alabama,22,1,267.0739198547039,33.1420294,-87.3825437
Alabama,22,1,121.06503162863382,30.3798842,-87.6650569
Alabama,22,1,54.08499108981979,32.847021000000005,-85.95282840000002
Alabama,22,1,39.04853931718565,33.1594675,-85.567723
Alabama,22,1,34.29070303769579,31.7634183,-85.27186490000001
Alabama,22,1,92.77737482496421,33.3761817,-86.4351806
Alabama,22,1,89.94888314419036,34.3314599,-86.4419583
Alabama,22,1,156.2548616127418,34.70047879999999,-86.99273249999999
Alabama,22,1,32.612332573720515,34.4039525,-87.4562458
Alabama,22,1,40.28319125049504,31.3565756,-87.2429431
Alabama,23,1,44.937293426749605,30.9478929,-87.6787306
Alabama,23,1,26.783539569671138,32.4063431,-87.926921
Alabama,23,1,31.53658569202129,31.837709399999998,-86.6283263
Alabama,23,1,51.50248442457075,31.841074600000006,-85.9337382
Alabama,23,1,96.04050990839258,31.2721909,-86.1506243
Alabama,23,1,53.01200177279494,33.6063714,-87.811949
Alabama,23,1,27.36566611810478,32.7356062,-87.7414159
Alabama,23,1,106.44370632790847,34.359447700000004,-85.80117759999999
Alabama,23,1,81.91835878988672,33.4790306,-86.3174775
Alabama,23,1,222.0361033962375,32.6326652,-85.3867196
Alabama,23,1,164.44438654546315,33.740998,-86.65012540000001
Alabama,23,1,66.4951042737064,32.22919,-85.14930229999999
Alabama,23,1,68.46099679829429,32.51201939999999,-85.9858819
Alabama,23,1,56.179214760750284,32.3983329,-87.0514311
Alabama,23,1,267.0739198547039,33.1420294,-87.3825437
Alabama,23,1,132.53076073397213,30.3798842,-87.6650569
Alabama,23,1,39.04853931718565,33.1594675,-85.567723
Alabama,23,1,34.29070303769579,31.7634183,-85.27186490000001
Alabama,23,1,165.3877625654938,34.3314599,-86.4419583
Alabama,23,1,74.3976328382107,32.9929287,-86.07387940000001
Alabama,23,1,247.93190820496545,34.70047879999999,-86.99273249999999
Alabama,23,1,56.818015383890184,34.4039525,-87.4562458
Alabama,23,1,46.18758585915024,31.3565756,-87.2429431
Alabama,24,1,50.84168803540481,30.9478929,-87.6787306
Alabama,24,1,26.783539569671138,32.4063431,-87.926921
Alabama,24,1,31.53658569202129,31.837709399999998,-86.6283263
Alabama,24,1,53.88207326345773,31.841074600000006,-85.9337382
Alabama,24,1,93.6609210695056,31.2721909,-86.1506243
Alabama,24,1,53.01200177279494,33.6063714,-87.811949
Alabama,24,1,27.36566611810478,32.7356062,-87.7414159
Alabama,24,1,95.39794829442667,34.359447700000004,-85.80117759999999
Alabama,24,1,81.91835878988672,33.4790306,-86.3174775
Alabama,24,1,207.01861084506436,32.6326652,-85.3867196
Alabama,24,1,49.36172908415705,33.740998,-86.65012540000001
Alabama,24,1,84.81779471284261,32.22919,-85.14930229999999
Alabama,24,1,65.15579891033124,32.51201939999999,-85.9858819
Alabama,24,1,31.748933660548392,31.083341100000002,-88.2554997
Alabama,24,1,267.0739198547039,33.1420294,-87.3825437
Alabama,24,1,56.179214760750284,32.4240901,-87.0568535
Alabama,24,1,121.06503162863382,30.3798842,-87.6650569
Alabama,24,1,39.04853931718565,33.1594675,-85.567723
Alabama,24,1,34.29070303769579,31.7634183,-85.27186490000001
Alabama,24,1,151.5782922355125,34.3314599,-86.4419583
Alabama,24,1,74.3976328382107,32.9929287,-86.07387940000001
Alabama,24,1,149.25658915853455,34.70047879999999,-86.99273249999999
Alabama,24,1,39.61060502792772,34.4039525,-87.4562458
Alabama,24,1,40.28319125049504,31.3565756,-87.2429431
Alabama,25,1,50.84168803540481,30.9478929,-87.6787306
Alabama,25,1,26.783539569671138,32.4063431,-87.926921
Alabama,25,1,31.53658569202129,31.837709399999998,-86.6283263
Alabama,25,1,51.50248442457075,31.841074600000006,-85.9337382
Alabama,25,1,96.04050990839258,31.2721909,-86.1506243
Alabama,25,1,53.01200177279494,33.6063714,-87.811949
Alabama,25,1,27.36566611810478,32.7356062,-87.7414159
Alabama,25,1,106.44370632790847,34.359447700000004,-85.80117759999999
Alabama,25,1,81.91835878988672,33.4790306,-86.3174775
Alabama,25,1,20.430930764822943,31.974963399999996,-87.5597949
Alabama,25,1,203.7134129571013,32.6326652,-85.3867196
Alabama,25,1,215.77328011843295,33.740998,-86.65012540000001
Alabama,25,1,84.81779471284261,32.22919,-85.14930229999999
Alabama,25,1,73.4307110436634,32.51201939999999,-85.9858819
Alabama,25,1,31.748933660548392,31.083341100000002,-88.2554997
Alabama,25,1,267.0739198547039,33.1420294,-87.3825437
Alabama,25,1,56.179214760750284,32.4240901,-87.0568535
Alabama,25,1,132.53076073397213,30.3798842,-87.6650569
Alabama,25,1,39.04853931718565,33.1594675,-85.567723
Alabama,25,1,34.29070303769579,31.7634183,-85.27186490000001
Alabama,25,1,130.1954434882949,34.3314599,-86.4419583
Alabama,25,1,74.3976328382107,32.9929287,-86.07387940000001
Alabama,25,1,209.76542275431012,34.70047879999999,-86.99273249999999
Alabama,25,1,52.562880728731976,34.4039525,-87.4562458
Alabama,25,1,40.28319125049504,31.3565756,-87.2429431
Arizona,1,1,119.19607518723531,34.6734054,-111.9696841
Arizona,2,1,119.19607518723531,34.6734054,-111.9696841
Arizona,2,1,113.57230703362568,35.244007399999994,-114.0595146
Arizona,3,1,119.19607518723531,34.6734054,-111.9696841
Arizona,3,1,119.86003455130262,33.1528795,-111.47455009999999
Arizona,3,1,113.57230703362568,35.244007399999994,-114.0595146
Arizona,4,1,119.19607518723531,34.6734054,-111.9696841
Arizona,4,1,119.86003455130262,33.1528795,-111.47455009999999
Arizona,4,1,72.94121777031567,31.3412858,-110.9417304
Arizona,4,1,113.57230703362568,35.244007399999994,-114.0595146
Arizona,5,1,69.86257323476406,34.440682,-110.0453193
Arizona,5,1,119.19607518723531,34.6734054,-111.9696841
Arizona,5,1,119.86003455130262,33.1528795,-111.47455009999999
Arizona,5,1,113.57230703362568,35.1949046,-113.9873102
Arizona,5,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,6,1,69.86257323476406,34.440682,-110.0453193
Arizona,6,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,6,1,119.19607518723531,34.6734054,-111.9696841
Arizona,6,1,119.86003455130262,33.1528795,-111.47455009999999
Arizona,6,1,113.57230703362568,35.1949046,-113.9873102
Arizona,6,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,7,1,51.7091134434952,34.709901,-112.48488629999999
Arizona,7,1,69.86257323476406,34.440682,-110.0453193
Arizona,7,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,7,1,119.19607518723531,34.6734054,-111.9696841
Arizona,7,1,113.57230703362568,35.1949046,-113.9873102
Arizona,7,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,7,1,101.6817778607658,33.066793100000005,-111.4531108
Arizona,8,1,51.7091134434952,34.709901,-112.48488629999999
Arizona,8,1,69.86257323476406,34.440682,-110.0453193
Arizona,8,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,8,1,119.19607518723531,34.6734054,-111.9696841
Arizona,8,1,69.76780865734847,33.386289399999995,-112.6276085
Arizona,8,1,119.86003455130262,33.1528795,-111.47455009999999
Arizona,8,1,113.57230703362568,35.1949046,-113.9873102
Arizona,8,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,9,1,51.7091134434952,34.709901,-112.48488629999999
Arizona,9,1,69.86257323476406,34.440682,-110.0453193
Arizona,9,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,9,1,119.19607518723531,34.6734054,-111.9696841
Arizona,9,1,69.76780865734847,33.386289399999995,-112.6276085
Arizona,9,1,36.87121626314406,35.706181,-109.11645859999999
Arizona,9,1,113.57230703362568,35.1949046,-113.9873102
Arizona,9,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,9,1,101.6817778607658,33.066793100000005,-111.4531108
Arizona,10,1,51.7091134434952,34.709901,-112.48488629999999
Arizona,10,1,69.86257323476406,34.440682,-110.0453193
Arizona,10,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,10,1,119.19607518723531,34.6734054,-111.9696841
Arizona,10,1,69.76780865734847,33.386289399999995,-112.6276085
Arizona,10,1,34.204092909698204,31.3532777,-109.55024909999999
Arizona,10,1,119.86003455130262,33.1528795,-111.47455009999999
Arizona,10,1,36.87121626314406,35.706181,-109.11645859999999
Arizona,10,1,113.57230703362568,35.1949046,-113.9873102
Arizona,10,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,11,1,51.7091134434952,34.709901,-112.48488629999999
Arizona,11,1,69.86257323476406,34.440682,-110.0453193
Arizona,11,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,11,1,119.19607518723531,34.6734054,-111.9696841
Arizona,11,1,69.76780865734847,33.386289399999995,-112.6276085
Arizona,11,1,34.204092909698204,31.3532777,-109.55024909999999
Arizona,11,1,36.87121626314406,35.706181,-109.11645859999999
Arizona,11,1,113.57230703362568,35.1949046,-113.9873102
Arizona,11,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,11,1,101.6817778607658,33.066793100000005,-111.4531108
Arizona,11,1,30.169073236249744,33.452695,-110.93716129999999
Arizona,12,1,51.7091134434952,34.709901,-112.48488629999999
Arizona,12,1,69.86257323476406,34.440682,-110.0453193
Arizona,12,1,28.5466308570862,33.97609179999999,-112.7494475
Arizona,12,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,12,1,119.19607518723531,34.6734054,-111.9696841
Arizona,12,1,69.76780865734847,33.386289399999995,-112.6276085
Arizona,12,1,34.204092909698204,31.3532777,-109.55024909999999
Arizona,12,1,36.87121626314406,35.706181,-109.11645859999999
Arizona,12,1,113.57230703362568,35.1949046,-113.9873102
Arizona,12,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,12,1,101.6817778607658,33.066793100000005,-111.4531108
Arizona,12,1,30.169073236249744,33.452695,-110.93716129999999
Arizona,13,1,51.7091134434952,34.709901,-112.48488629999999
Arizona,13,1,31.724464150617568,34.6049842,-110.22742779999999
Arizona,13,1,28.5466308570862,33.97609179999999,-112.7494475
Arizona,13,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,13,1,64.99198830122991,34.1239044,-109.888702
Arizona,13,1,119.19607518723531,34.6734054,-111.9696841
Arizona,13,1,69.76780865734847,33.386289399999995,-112.6276085
Arizona,13,1,34.204092909698204,31.3532777,-109.55024909999999
Arizona,13,1,119.86003455130262,33.1528795,-111.47455009999999
Arizona,13,1,36.87121626314406,35.706181,-109.11645859999999
Arizona,13,1,113.57230703362568,35.1949046,-113.9873102
Arizona,13,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,13,1,30.169073236249744,33.452695,-110.93716129999999
Arizona,14,1,51.7091134434952,34.709901,-112.48488629999999
Arizona,14,1,31.724464150617568,34.6049842,-110.22742779999999
Arizona,14,1,28.5466308570862,33.97609179999999,-112.7494475
Arizona,14,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,14,1,64.99198830122991,34.1239044,-109.888702
Arizona,14,1,119.19607518723531,34.6734054,-111.9696841
Arizona,14,1,69.76780865734847,33.386289399999995,-112.6276085
Arizona,14,1,34.204092909698204,31.3532777,-109.55024909999999
Arizona,14,1,119.86003455130262,33.1528795,-111.47455009999999
Arizona,14,1,36.87121626314406,35.706181,-109.11645859999999
Arizona,14,1,113.57230703362568,35.1949046,-113.9873102
Arizona,14,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,14,1,30.169073236249744,33.452695,-110.93716129999999
Arizona,14,1,26.66848026919964,36.124947600000006,-111.25203429999999
Arizona,15,1,51.7091134434952,34.709901,-112.48488629999999
Arizona,15,1,31.724464150617568,34.6049842,-110.22742779999999
Arizona,15,1,28.5466308570862,33.97609179999999,-112.7494475
Arizona,15,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,15,1,64.99198830122991,34.1239044,-109.888702
Arizona,15,1,119.19607518723531,34.6734054,-111.9696841
Arizona,15,1,69.76780865734847,33.386289399999995,-112.6276085
Arizona,15,1,34.204092909698204,31.3532777,-109.55024909999999
Arizona,15,1,24.4687989740003,36.3677367,-109.4071885
Arizona,15,1,36.87121626314406,35.706181,-109.11645859999999
Arizona,15,1,113.57230703362568,35.1949046,-113.9873102
Arizona,15,1,72.94121777031567,31.35567,-110.92360649999999
Arizona,15,1,101.6817778607658,33.066793100000005,-111.4531108
Arizona,15,1,30.169073236249744,33.452695,-110.93716129999999
Arizona,15,1,26.66848026919964,36.124947600000006,-111.25203429999999
Arizona,16,1,51.7091134434952,34.709901,-112.48488629999999
Arizona,16,1,31.724464150617568,34.6049842,-110.22742779999999
Arizona,16,1,28.5466308570862,33.97609179999999,-112.7494475
Arizona,16,1,62.39468754215075,31.789240999999997,-111.01481969999999
Arizona,16,1,64.99198830122991,34.1239044,-109.888702
