lambda,Existing Sum travel distance,New Sum travel distance,Reassigned Clients,Unserved Clients met,Total Distance,k,state
0.99,89151.55574,14028.37289,242.5763998,1045.865863,103179.9286,9,Illinois
0.01,74584.18176,5877.518562,2502.904717,352.3918383,80461.70032,10,Illinois
0.0253125,74584.18176,5726.024391,2502.904717,352.3918383,80310.20615,10,Illinois
0.03296875,74584.18176,5780.834467,2502.904717,352.3918383,80365.01623,10,Illinois
0.040625,74624.74121,6174.418947,2568.225795,379.1985698,80799.16016,10,Illinois
0.07125,74624.74121,6174.418947,2568.225795,379.1985698,80799.16016,10,Illinois
0.0865625,74624.74121,6183.985393,2568.225795,379.1985698,80808.72661,10,Illinois
0.09421875,74624.74121,6174.418947,2568.225795,379.1985698,80799.16016,10,Illinois
0.101875,74624.61382,6097.091815,2570.527923,379.1985698,80721.70563,10,Illinois
0.10953125,74624.61382,6097.091815,2570.527923,379.1985698,80721.70563,10,Illinois
0.1171875,74912.69967,7427.826372,2547.693318,434.0229068,82340.52604,10,Illinois
0.1325,74912.69967,7440.588705,2547.693318,434.0229068,82353.28837,10,Illinois
0.14015625,74935.77439,7485.536723,2547.693318,437.4458506,82421.31111,10,Illinois
0.1478125,74935.99774,7504.63906,2543.533265,437.4458506,82440.6368,10,Illinois
0.15546875,74935.64699,7385.447657,2549.995446,437.4458506,82321.09465,10,Illinois
0.163125,74935.77439,7465.124153,2547.693318,437.4458506,82400.89854,10,Illinois
0.17078125,75037.3302,7704.215704,2466.212068,449.2868385,82741.5459,10,Illinois
0.1784375,75952.63651,8902.448695,2370.784556,553.109484,84855.0852,10,Illinois
0.18609375,75952.41315,9000.901042,2374.944609,553.109484,84953.3142,10,Illinois
0.19375,76959.27725,10550.03575,2201.423005,656.9437922,87509.313,10,Illinois
0.20140625,76959.50061,10550.03575,2197.262951,656.9437922,87509.53636,10,Illinois
0.2090625,78100.25184,12626.57973,1703.903301,761.8449077,90726.83156,10,Illinois
0.224375,78100.30422,12590.76365,1703.371422,761.8449077,90691.06787,10,Illinois
0.23203125,78100.52757,12577.85541,1699.211369,761.8449077,90678.38298,10,Illinois
0.2396875,79190.93424,13754.2697,1400.477256,844.4642993,92945.20394,10,Illinois
0.255,79190.93424,13836.00831,1400.477256,844.4642993,93026.94254,10,Illinois
0.26265625,79190.93424,13746.76537,1400.477256,844.4642993,92937.6996,10,Illinois
0.2703125,79190.43515,13792.14789,1409.329241,844.4642993,92982.58304,10,Illinois
0.27796875,79961.83005,14396.48264,1357.304289,892.3868866,94358.3127,10,Illinois
0.285625,79962.10579,14453.2513,1352.612358,892.3868866,94415.35709,10,Illinois
0.3009375,79962.10579,14512.99142,1352.612358,892.3868866,94475.09721,10,Illinois
0.30859375,80074.65527,14010.00244,1340.509914,898.5517085,94084.65772,10,Illinois
0.31625,80546.18765,14452.08552,1207.065675,922.9600429,94998.27317,10,Illinois
0.346875,80546.18765,14409.41618,1207.065675,922.9600429,94955.60384,10,Illinois
0.35453125,82417.8262,15846.93376,1080.133805,1003.681538,98264.75996,10,Illinois
0.3621875,82417.8262,15832.6814,1080.133805,1003.681538,98250.5076,10,Illinois
0.3775,82417.8262,15846.93376,1080.133805,1003.681538,98264.75996,10,Illinois
0.43875,82417.8262,15846.93376,1080.133805,1003.681538,98264.75996,10,Illinois
0.44640625,83640.57315,16492.41912,983.0245008,1040.54333,100132.9923,10,Illinois
0.4540625,83640.57315,16481.61004,983.0245008,1040.54333,100122.1832,10,Illinois
0.469375,83640.57315,16533.84583,983.0245008,1040.54333,100174.419,10,Illinois
0.4846875,83640.57315,16481.61004,983.0245008,1040.54333,100122.1832,10,Illinois
0.49234375,83640.57315,16478.16675,983.0245008,1040.54333,100118.7399,10,Illinois
0.5,83707.99805,16350.41982,971.9747922,1042.149558,100058.4179,10,Illinois
0.56125,83707.99805,16334.48025,971.9747922,1042.149558,100042.4783,10,Illinois
0.56890625,85196.51624,15937.51911,844.7937917,1069.154654,101134.0353,10,Illinois
0.5765625,85196.51624,15910.77046,844.7937917,1069.154654,101107.2867,10,Illinois
0.591875,85196.51624,15919.89233,844.7937917,1069.154654,101116.4086,10,Illinois
0.59953125,85196.51624,15921.57954,844.7937917,1069.154654,101118.0958,10,Illinois
0.6071875,85480.51201,15567.87425,818.0124893,1073.597859,101048.3863,10,Illinois
0.61484375,87879.09812,15981.86031,544.1112581,1109.288315,103860.9584,10,Illinois
0.6225,87879.01607,15981.86031,549.465356,1109.288315,103860.8764,10,Illinois
0.745,87879.09812,15971.05124,544.1112581,1109.288315,103850.1494,10,Illinois
0.75265625,87879.01607,15981.86031,549.465356,1109.288315,103860.8764,10,Illinois
0.7603125,87880.26026,15981.86031,537.7741267,1109.288315,103862.1206,10,Illinois
0.76796875,87879.01607,15981.86031,549.465356,1109.288315,103860.8764,10,Illinois
0.775625,89001.80248,15449.60418,288.513333,1117.303753,104451.4067,10,Illinois
0.80625,89001.80248,15449.60418,288.513333,1117.303753,104451.4067,10,Illinois
0.8675,89001.80248,15449.60418,288.513333,1117.303753,104451.4067,10,Illinois
0.92875,89001.72044,15449.60418,293.8674309,1117.303753,104451.3246,10,Illinois
0.959375,89001.72044,15449.60418,293.8674309,1117.303753,104451.3246,10,Illinois
0.96703125,89017.73695,15434.79095,271.269264,1117.303753,104452.5279,10,Illinois
0.9746875,89042.90373,15449.60418,259.8064671,1117.303753,104492.5079,10,Illinois
0.98234375,89002.81316,15434.79095,299.4310752,1117.303753,104437.6041,10,Illinois
0.99,89151.55574,15449.60418,242.5763998,1117.303753,104601.1599,10,Illinois
0.01,58532.80223,4682.180135,510.2531703,215.7067277,63214.98237,1,Indiana
0.07125,58532.80223,4682.180135,510.2531703,215.7067277,63214.98237,1,Indiana
0.101875,58532.80223,4682.180135,510.2531703,215.7067277,63214.98237,1,Indiana
0.10953125,58666.04692,5982.721133,419.481742,307.0815147,64648.76806,1,Indiana
0.1171875,58666.04692,5982.721133,419.481742,307.0815147,64648.76806,1,Indiana
0.12484375,58665.89269,5982.721133,424.4967454,307.0815147,64648.61382,1,Indiana
0.1325,58665.89269,5982.721133,424.4967454,307.0815147,64648.61382,1,Indiana
0.1478125,58665.89269,5982.721133,424.4967454,307.0815147,64648.61382,1,Indiana
0.15546875,58665.89269,5982.721133,424.4967454,307.0815147,64648.61382,1,Indiana
0.163125,58666.04692,5982.721133,419.481742,307.0815147,64648.76806,1,Indiana
0.19375,58666.04692,5982.721133,419.481742,307.0815147,64648.76806,1,Indiana
0.255,58666.04692,5982.721133,419.481742,307.0815147,64648.76806,1,Indiana
0.26265625,58665.89269,5982.721133,424.4967454,307.0815147,64648.61382,1,Indiana
0.2703125,58665.89269,5982.721133,424.4967454,307.0815147,64648.61382,1,Indiana
0.285625,58665.89269,5982.721133,424.4967454,307.0815147,64648.61382,1,Indiana
0.31625,58665.89269,5982.721133,424.4967454,307.0815147,64648.61382,1,Indiana
0.32390625,58665.89269,5982.721133,424.4967454,307.0815147,64648.61382,1,Indiana
0.3315625,61736.17279,13041.76249,0,804.7885867,74777.93528,1,Indiana
0.346875,61736.17279,13041.76249,0,804.7885867,74777.93528,1,Indiana
0.3775,61736.17279,13041.76249,0,804.7885867,74777.93528,1,Indiana
0.5,61736.17279,13041.76249,0,804.7885867,74777.93528,1,Indiana
0.99,61736.17279,13041.76249,0,804.7885867,74777.93528,1,Indiana
0.01,55788.78793,6945.784734,758.236228,339.803792,62734.57266,2,Indiana
0.07125,55788.78793,6945.784734,758.236228,339.803792,62734.57266,2,Indiana
0.101875,55788.78793,6945.784734,758.236228,339.803792,62734.57266,2,Indiana
0.10953125,55922.03262,8246.325732,667.4647997,431.178579,64168.35835,2,Indiana
0.1171875,55921.87839,8246.325732,672.4798031,431.178579,64168.20412,2,Indiana
0.1325,55921.87839,8246.325732,672.4798031,431.178579,64168.20412,2,Indiana
0.19375,55921.87839,8246.325732,672.4798031,431.178579,64168.20412,2,Indiana
0.2090625,55921.87839,8246.325732,672.4798031,431.178579,64168.20412,2,Indiana
0.21671875,55970.96159,8447.601145,660.8512798,445.6280625,64418.56273,2,Indiana
0.224375,55971.11582,8447.601145,655.8362764,445.6280625,64418.71696,2,Indiana
0.23203125,55970.96159,8447.601145,660.8512798,445.6280625,64418.56273,2,Indiana
0.2396875,55970.96159,8447.601145,660.8512798,445.6280625,64418.56273,2,Indiana
0.255,55970.96159,8447.601145,660.8512798,445.6280625,64418.56273,2,Indiana
0.285625,55970.96159,8447.601145,660.8512798,445.6280625,64418.56273,2,Indiana
0.3009375,55970.96159,8447.601145,660.8512798,445.6280625,64418.56273,2,Indiana
0.30859375,55970.96159,8447.601145,660.8512798,445.6280625,64418.56273,2,Indiana
0.31625,55971.11582,8447.601145,655.8362764,445.6280625,64418.71696,2,Indiana
0.32390625,58587.02437,14885.5785,502.1069651,889.4825878,73472.60286,2,Indiana
0.3315625,58587.02437,14855.7138,502.1069651,889.4825878,73442.73817,2,Indiana
0.346875,58587.02437,14855.7138,502.1069651,889.4825878,73442.73817,2,Indiana
0.3621875,58587.02437,14880.73862,502.1069651,889.4825878,73467.76299,2,Indiana
0.36984375,58587.02437,14880.73862,502.1069651,889.4825878,73467.76299,2,Indiana
0.3775,58635.68548,13854.72349,459.5282356,896.219004,72490.40896,2,Indiana
0.408125,58635.68548,13636.25238,459.5282356,896.219004,72271.93786,2,Indiana
0.41578125,59041.24168,15506.6425,236.3545344,943.3351344,74547.88418,2,Indiana
0.4234375,60032.04365,17149.02641,190.5945324,1053.183096,77181.07005,2,Indiana
0.43109375,60032.04365,17149.02641,190.5945324,1053.183096,77181.07005,2,Indiana
0.43875,61735.86292,17830.40028,4.543827423,1230.706852,79566.2632,2,Indiana
0.5,61735.86292,17830.40028,4.543827423,1230.706852,79566.2632,2,Indiana
0.56125,61735.86292,17822.97739,4.543827423,1230.706852,79558.8403,2,Indiana
0.56890625,61736.17279,17822.97739,0,1230.706852,79559.15017,2,Indiana
0.5765625,61736.17279,17805.35672,0,1230.706852,79541.5295,2,Indiana
0.591875,61736.17279,17830.40028,0,1230.706852,79566.57307,2,Indiana
0.6225,61736.17279,17822.97739,0,1230.706852,79559.15017,2,Indiana
0.745,61736.17279,17822.97739,0,1230.706852,79559.15017,2,Indiana
0.99,61736.17279,17763.76448,0,1230.706852,79499.93727,2,Indiana
0.01,53678.4643,8236.540526,1196.940064,400.0056552,61915.00483,3,Indiana
0.07125,53678.4643,8236.540526,1196.940064,400.0056552,61915.00483,3,Indiana
0.101875,53678.4643,8236.540526,1196.940064,400.0056552,61915.00483,3,Indiana
0.10953125,53779.18138,9294.338877,1151.746206,466.3316436,63073.52026,3,Indiana
0.1171875,53779.18138,9294.338877,1151.746206,466.3316436,63073.52026,3,Indiana
0.1325,53779.18138,9294.338877,1151.746206,466.3316436,63073.52026,3,Indiana
0.19375,53779.18138,9294.338877,1151.746206,466.3316436,63073.52026,3,Indiana
0.2090625,53779.18138,9294.338877,1151.746206,466.3316436,63073.52026,3,Indiana
0.21671875,53828.26458,9495.61429,1140.117683,480.781127,63323.87887,3,Indiana
0.224375,53828.26458,9495.61429,1140.117683,480.781127,63323.87887,3,Indiana
0.23203125,53982.23263,10017.42132,988.3092109,522.6780664,63999.65396,3,Indiana
0.2396875,55892.09326,17320.59382,738.4614995,1028.029136,73212.68708,3,Indiana
0.255,55892.09326,17345.61863,738.4614995,1028.029136,73237.7119,3,Indiana
0.31625,55892.09326,17373.11017,738.4614995,1028.029136,73265.20344,3,Indiana
0.346875,55892.09326,17373.11017,738.4614995,1028.029136,73265.20344,3,Indiana
0.3621875,55892.09326,17345.61863,738.4614995,1028.029136,73237.7119,3,Indiana
0.36984375,55940.75437,16083.28357,695.88277,1034.765552,72024.03794,3,Indiana
0.3775,55940.75437,16323.73075,695.88277,1034.765552,72264.48512,3,Indiana
0.408125,55940.75437,16091.54842,695.88277,1034.765552,72032.3028,3,Indiana
0.41578125,55940.75437,16172.50704,695.88277,1034.765552,72113.26141,3,Indiana
0.4234375,56931.55634,17762.73858,650.1227681,1144.613513,74694.29491,3,Indiana
0.43109375,60031.73377,21937.6642,195.1383599,1479.101361,81969.39798,3,Indiana
0.43875,60031.73377,21905.19774,195.1383599,1479.101361,81936.93152,3,Indiana
0.44640625,61667.18466,23911.6679,16.56114302,1644.080812,85578.85256,3,Indiana
0.4540625,61666.87479,23945.83724,21.10497044,1644.080812,85612.71203,3,Indiana
0.469375,61666.87479,23953.26013,21.10497044,1644.080812,85620.13492,3,Indiana
0.5,61666.87479,23945.83724,21.10497044,1644.080812,85612.71203,3,Indiana
0.50765625,61666.87479,23978.3037,21.10497044,1644.080812,85645.17849,3,Indiana
0.5153125,61735.86292,24567.70881,4.543827423,1649.42892,86303.57172,3,Indiana
0.52296875,61735.86292,24535.24235,4.543827423,1649.42892,86271.10526,3,Indiana
0.530625,61736.17279,24501.073,0,1649.42892,86237.24579,3,Indiana
0.56125,61736.17279,24567.70881,0,1649.42892,86303.88159,3,Indiana
0.6225,61736.17279,24560.28591,0,1649.42892,86296.4587,3,Indiana
0.745,61736.17279,24567.70881,0,1649.42892,86303.88159,3,Indiana
0.99,61736.17279,24501.073,0,1649.42892,86237.24579,3,Indiana
0.01,52115.32772,7902.776496,1439.775327,381.1256986,60018.10421,4,Indiana
0.040625,52115.32772,7919.478855,1439.775327,381.1256986,60034.80657,4,Indiana
0.0559375,52115.32772,7821.691417,1439.775327,381.1256986,59937.01914,4,Indiana
0.06359375,52228.28496,10378.48364,1229.987479,527.8284915,62606.7686,4,Indiana
0.07125,52228.28496,10351.93157,1229.987479,527.8284915,62580.21653,4,Indiana
0.1325,52228.28496,10471.07323,1229.987479,527.8284915,62699.35819,4,Indiana
0.163125,52228.28496,10401.62571,1229.987479,527.8284915,62629.91067,4,Indiana
0.17078125,52228.28496,10484.20266,1229.987479,527.8284915,62712.48762,4,Indiana
0.1784375,52734.11692,14463.74256,1293.970589,716.7840866,67197.85948,4,Indiana
0.18609375,52734.11692,14463.74256,1293.970589,716.7840866,67197.85948,4,Indiana
0.19375,53678.4643,17891.67065,1196.940064,1043.261102,71570.13495,4,Indiana
0.2090625,53678.4643,17859.39357,1196.940064,1043.261102,71537.85788,4,Indiana
0.21671875,53727.5475,17927.9753,1185.311541,1057.710586,71655.5228,4,Indiana
0.224375,53727.5475,18142.27328,1185.311541,1057.710586,71869.82078,4,Indiana
0.23203125,53903.80552,18942.93035,1057.830715,1105.079139,72846.73587,4,Indiana
0.2396875,53903.80552,18932.25673,1057.830715,1105.079139,72836.06225,4,Indiana
0.255,53903.80552,18913.06566,1057.830715,1105.079139,72816.87118,4,Indiana
0.285625,53903.80552,18945.3035,1057.830715,1105.079139,72849.10902,4,Indiana
0.3009375,53903.80552,18904.85876,1057.830715,1105.079139,72808.66428,4,Indiana
0.30859375,54843.64194,22519.86219,886.4576152,1278.481579,77363.50412,4,Indiana
0.31625,54843.64194,22506.81541,886.4576152,1278.481579,77350.45735,4,Indiana
0.32390625,54843.64194,22506.81541,886.4576152,1278.481579,77350.45735,4,Indiana
0.3315625,55823.10514,23504.19567,755.0226425,1441.403096,79327.30081,4,Indiana
0.346875,55823.10514,23507.96682,755.0226425,1441.403096,79331.07196,4,Indiana
0.3621875,55823.10514,23479.17085,755.0226425,1441.403096,79302.27599,4,Indiana
0.36984375,55871.76625,22333.83916,712.443913,1448.139512,78205.60541,4,Indiana
0.3775,55871.76625,22487.97386,712.443913,1448.139512,78359.74011,4,Indiana
0.408125,55871.76625,22241.70239,712.443913,1448.139512,78113.46864,4,Indiana
0.41578125,55871.76625,22461.22264,712.443913,1448.139512,78332.98889,4,Indiana
0.4234375,56862.56821,24054.76314,666.6839111,1557.987473,80917.33135,4,Indiana
0.43109375,59962.74565,28085.56762,211.6995029,1892.475321,88048.31327,4,Indiana
0.43875,59962.74565,28085.56762,211.6995029,1892.475321,88048.31327,4,Indiana
0.469375,59962.74565,28078.14472,211.6995029,1892.475321,88040.89037,4,Indiana
0.4846875,59962.74565,28060.52405,211.6995029,1892.475321,88023.2697,4,Indiana
0.49234375,59962.74565,28060.52405,211.6995029,1892.475321,88023.2697,4,Indiana
0.5,61666.87479,30487.40525,21.10497044,2031.779236,92154.28005,4,Indiana
0.50765625,61666.87479,30494.82815,21.10497044,2031.779236,92161.70294,4,Indiana
0.5153125,61735.86292,31076.81036,4.543827423,2037.127343,92812.67328,4,Indiana
0.52296875,61735.86292,31059.18969,4.543827423,2037.127343,92795.05261,4,Indiana
0.530625,61736.17279,31017.59746,0,2037.127343,92753.77024,4,Indiana
0.56125,61736.17279,31059.18969,0,2037.127343,92795.36248,4,Indiana
0.6225,61736.17279,31059.18969,0,2037.127343,92795.36248,4,Indiana
0.653125,61736.17279,31009.06846,0,2037.127343,92745.24125,4,Indiana
0.66078125,61735.86292,31076.81036,4.543827423,2037.127343,92812.67328,4,Indiana
0.6684375,61735.86292,31076.81036,4.543827423,2037.127343,92812.67328,4,Indiana
0.68375,61735.86292,31076.81036,4.543827423,2037.127343,92812.67328,4,Indiana
0.745,61735.86292,31059.18969,4.543827423,2037.127343,92795.05261,4,Indiana
0.8675,61735.86292,31084.23326,4.543827423,2037.127343,92820.09617,4,Indiana
0.92875,61735.86292,31084.23326,4.543827423,2037.127343,92820.09617,4,Indiana
0.9440625,61735.86292,31084.23326,4.543827423,2037.127343,92820.09617,4,Indiana
0.95171875,61735.86292,31084.23326,4.543827423,2037.127343,92820.09617,4,Indiana
0.959375,61736.17279,30996.13496,0,2037.127343,92732.30774,4,Indiana
0.99,61736.17279,31017.59746,0,2037.127343,92753.77024,4,Indiana
0.01,50682.51885,10272.20402,1701.96468,485.5726101,60954.72286,5,Indiana
0.040625,50682.51885,10271.82225,1701.96468,485.5726101,60954.34109,5,Indiana
0.0559375,50682.51885,10275.42277,1701.96468,485.5726101,60957.94162,5,Indiana
0.06359375,50764.76353,11944.72248,1584.489796,592.0409377,62709.48601,5,Indiana
0.07125,50764.76353,12036.69978,1584.489796,592.0409377,62801.46332,5,Indiana
0.1325,50764.76353,11927.17006,1584.489796,592.0409377,62691.9336,5,Indiana
0.163125,50764.76353,11937.44417,1584.489796,592.0409377,62702.20771,5,Indiana
0.17078125,51204.15361,15269.99537,1356.422156,766.7699027,66474.14899,5,Indiana
0.1784375,51204.15361,15281.72971,1356.422156,766.7699027,66485.88332,5,Indiana
0.18609375,52633.39984,23079.33573,1339.164447,1293.713545,75712.73557,5,Indiana
0.19375,52633.39984,23109.7662,1339.164447,1293.713545,75743.16605,5,Indiana
0.2090625,52633.39984,22998.45729,1339.164447,1293.713545,75631.85714,5,Indiana
0.21671875,52682.48304,23198.44042,1327.535924,1308.163029,75880.92347,5,Indiana
0.224375,52682.48304,23256.41312,1327.535924,1308.163029,75938.89616,5,Indiana
0.255,52682.48304,23253.09728,1327.535924,1308.163029,75935.58032,5,Indiana
0.285625,52682.48304,23006.21619,1327.535924,1308.163029,75688.69924,5,Indiana
0.3009375,52682.48304,23156.64549,1327.535924,1308.163029,75839.12853,5,Indiana
0.30859375,53834.8174,25090.83377,1074.391858,1518.4531,78925.65116,5,Indiana
0.31625,53834.8174,25055.13533,1074.391858,1518.4531,78889.95273,5,Indiana
0.3315625,53834.8174,25065.80895,1074.391858,1518.4531,78900.62635,5,Indiana
0.33921875,55823.10514,28318.44453,755.0226425,1839.372769,84141.54967,5,Indiana
0.346875,55823.10514,27716.18105,755.0226425,1839.372769,83539.28619,5,Indiana
0.3775,55823.10514,28351.03074,755.0226425,1839.372769,84174.13588,5,Indiana
0.408125,55823.10514,27730.60059,755.0226425,1839.372769,83553.70573,5,Indiana
0.41578125,55823.10514,28224.15379,755.0226425,1839.372769,84047.25893,5,Indiana
0.4234375,56813.9071,29428.3701,709.2626405,1949.22073,86242.2772,5,Indiana
0.43109375,56813.9071,29988.33005,709.2626405,1949.22073,86802.23716,5,Indiana
0.43875,59963.05552,34535.45627,207.1556755,2280.173745,94498.51179,5,Indiana
0.5,59963.05552,34522.52276,207.1556755,2280.173745,94485.57828,5,Indiana
0.50765625,59962.74565,34577.0485,211.6995029,2280.173745,94539.79415,5,Indiana
0.5153125,60031.73377,35159.03072,195.1383599,2285.521852,95190.76449,5,Indiana
0.52296875,60032.04365,35124.86138,190.5945324,2285.521852,95156.90502,5,Indiana
0.530625,60032.46217,35124.86138,184.1779506,2285.521852,95157.32355,5,Indiana
0.56125,60032.46217,35159.03072,184.1779506,2285.521852,95191.49289,5,Indiana
0.6225,60032.46217,35184.07428,184.1779506,2285.521852,95216.53646,5,Indiana
0.63015625,60032.04365,35116.33238,190.5945324,2285.521852,95148.37603,5,Indiana
0.6378125,60031.73377,35184.07428,195.1383599,2285.521852,95215.80806,5,Indiana
0.64546875,60032.04365,35116.33238,190.5945324,2285.521852,95148.37603,5,Indiana
0.653125,60032.04365,35116.33238,190.5945324,2285.521852,95148.37603,5,Indiana
0.66078125,60032.04365,35116.33238,190.5945324,2285.521852,95148.37603,5,Indiana
0.6684375,60031.73377,35184.07428,195.1383599,2285.521852,95215.80806,5,Indiana
0.68375,60031.73377,35184.07428,195.1383599,2285.521852,95215.80806,5,Indiana
0.6990625,60031.73377,35184.07428,195.1383599,2285.521852,95215.80806,5,Indiana
0.70671875,60032.04365,35116.33238,190.5945324,2285.521852,95148.37603,5,Indiana
0.714375,61353.67856,35644.86704,69.01820413,2329.139575,96998.5456,5,Indiana
0.745,61353.67856,35669.91061,69.01820413,2329.139575,97023.58917,5,Indiana
0.8675,61353.67856,35662.48771,69.01820413,2329.139575,97016.16627,5,Indiana
0.92875,61353.67856,35603.27481,69.01820413,2329.139575,96956.95336,5,Indiana
0.9440625,61353.67856,35662.48771,69.01820413,2329.139575,97016.16627,5,Indiana
0.95171875,61353.67856,35594.74581,69.01820413,2329.139575,96948.42437,5,Indiana
0.959375,61353.36868,35669.91061,73.56203155,2329.139575,97023.27929,5,Indiana
0.9746875,61353.36868,35669.91061,73.56203155,2329.139575,97023.27929,5,Indiana
0.98234375,61353.67856,35581.81231,69.01820413,2329.139575,96935.49086,5,Indiana
0.99,61361.98444,35590.3413,63.76152517,2329.139575,96952.32574,5,Indiana
0.01,49316.90853,12142.31139,1910.590429,576.9720968,61459.21992,6,Indiana
0.040625,49316.90853,12176.48939,1910.590429,576.9720968,61493.39792,6,Indiana
0.0559375,49316.90853,12136.05796,1910.590429,576.9720968,61452.9665,6,Indiana
0.06359375,49399.15322,13846.69544,1793.115544,683.4404244,63245.84866,6,Indiana
0.07125,49399.15322,13771.97699,1793.115544,683.4404244,63171.13021,6,Indiana
0.1325,49399.15322,13664.6541,1793.115544,683.4404244,63063.80732,6,Indiana
0.163125,49399.15322,13749.89342,1793.115544,683.4404244,63149.04664,6,Indiana
0.17078125,49838.5433,16915.57507,1565.047904,858.1693894,66754.11837,6,Indiana
0.1784375,49838.5433,16943.26076,1565.047904,858.1693894,66781.80406,6,Indiana
0.18609375,51267.78953,24947.87973,1547.790196,1385.113032,76215.66926,6,Indiana
0.19375,51267.78953,24810.37284,1547.790196,1385.113032,76078.16237,6,Indiana
0.2090625,51267.78953,24855.85954,1547.790196,1385.113032,76123.64907,6,Indiana
0.21671875,51316.87273,24982.07395,1536.161672,1399.562516,76298.94668,6,Indiana
0.224375,51316.87273,25004.22605,1536.161672,1399.562516,76321.09878,6,Indiana
0.23203125,51316.87273,24930.53551,1536.161672,1399.562516,76247.40824,6,Indiana
0.2396875,51364.23493,25410.87863,1546.852433,1412.096579,76775.11356,6,Indiana
0.255,51364.23493,25533.46402,1546.852433,1412.096579,76897.69896,6,Indiana
0.26265625,51364.23493,25449.44401,1546.852433,1412.096579,76813.67894,6,Indiana
0.2703125,52682.48304,28020.97304,1327.535924,1706.132702,80703.45608,6,Indiana
0.285625,52682.48304,27653.21003,1327.535924,1706.132702,80335.69307,6,Indiana
0.3009375,52682.48304,27892.51785,1327.535924,1706.132702,80575.0009,6,Indiana
0.30859375,53834.8174,29901.29289,1074.391858,1916.422773,83736.11029,6,Indiana
0.31625,53834.8174,29787.69948,1074.391858,1916.422773,83622.51688,6,Indiana
0.3315625,53834.8174,29825.91844,1074.391858,1916.422773,83660.73584,6,Indiana
0.33921875,53834.8174,29886.07842,1074.391858,1916.422773,83720.89582,6,Indiana
0.346875,55823.10514,34884.94919,755.0226425,2227.071192,90708.05433,6,Indiana
0.3775,55823.10514,34874.74903,755.0226425,2227.071192,90697.85417,6,Indiana
0.408125,55823.10514,34740.67824,755.0226425,2227.071192,90563.78338,6,Indiana
0.41578125,55823.10514,34212.89672,755.0226425,2227.071192,90036.00186,6,Indiana
0.4234375,56813.9071,35883.35,709.2626405,2336.919154,92697.25711,6,Indiana
0.43875,56813.9071,36500.58124,709.2626405,2336.919154,93314.48834,6,Indiana
0.5,56813.9071,36370.03396,709.2626405,2336.919154,93183.94107,6,Indiana
0.50765625,56882.89523,37023.36681,692.7014975,2342.267262,93906.26204,6,Indiana
0.5153125,56882.89523,36978.4712,692.7014975,2342.267262,93861.36643,6,Indiana
0.52296875,56882.89523,36971.20032,692.7014975,2342.267262,93854.09554,6,Indiana
0.530625,56883.31375,37023.36681,686.2849157,2342.267262,93906.68057,6,Indiana
0.53828125,56882.89523,36971.20032,692.7014975,2342.267262,93854.09554,6,Indiana
0.5459375,59963.16418,39152.08904,205.282921,2552.248377,99115.25322,6,Indiana
0.55359375,59963.47405,39184.5555,200.7390936,2552.248377,99148.02955,6,Indiana
0.56125,59963.47405,39184.5555,200.7390936,2552.248377,99148.02955,6,Indiana
0.6225,59963.47405,39117.9197,200.7390936,2552.248377,99081.39375,6,Indiana
0.653125,59963.47405,39184.5555,200.7390936,2552.248377,99148.02955,6,Indiana
0.66078125,59962.74565,39159.51194,211.6995029,2552.248377,99122.25759,6,Indiana
0.6684375,59962.74565,39159.51194,211.6995029,2552.248377,99122.25759,6,Indiana
0.68375,59962.74565,39159.51194,211.6995029,2552.248377,99122.25759,6,Indiana
0.6990625,59962.74565,39159.51194,211.6995029,2552.248377,99122.25759,6,Indiana
0.70671875,59962.74565,39159.51194,211.6995029,2552.248377,99122.25759,6,Indiana
0.714375,61284.69043,39662.96893,85.57934715,2595.8661,100947.6594,6,Indiana
0.745,61284.69043,39637.92537,85.57934715,2595.8661,100922.6158,6,Indiana
0.8675,61284.69043,39662.96893,85.57934715,2595.8661,100947.6594,6,Indiana
0.92875,61284.69043,39655.54604,85.57934715,2595.8661,100940.2365,6,Indiana
0.9440625,61284.69043,39662.96893,85.57934715,2595.8661,100947.6594,6,Indiana
0.95171875,61284.69043,39630.50247,85.57934715,2595.8661,100915.1929,6,Indiana
0.959375,61284.38056,39662.96893,90.12317457,2595.8661,100947.3495,6,Indiana
0.9746875,61284.38056,39662.96893,90.12317457,2595.8661,100947.3495,6,Indiana
0.98234375,61284.38056,39662.96893,90.12317457,2595.8661,100947.3495,6,Indiana
0.99,61308.43106,39596.33313,74.32766009,2595.8661,100904.7642,6,Indiana
0.01,48120.06173,13900.92609,2117.378319,658.2841496,62020.98783,7,Indiana
0.040625,48120.06173,13999.61457,2117.378319,658.2841496,62119.6763,7,Indiana
0.0559375,48120.06173,13879.74276,2117.378319,658.2841496,61999.80449,7,Indiana
0.06359375,48202.30642,15637.7537,1999.903434,764.7524773,63840.06012,7,Indiana
0.07125,48202.30642,15533.90625,1999.903434,764.7524773,63736.21267,7,Indiana
0.1325,48202.30642,15654.56808,1999.903434,764.7524773,63856.87451,7,Indiana
0.1478125,48202.30642,15761.96031,1999.903434,764.7524773,63964.26673,7,Indiana
0.15546875,48202.30642,15701.87927,1999.903434,764.7524773,63904.18569,7,Indiana
0.163125,49316.90853,22259.0804,1910.590429,1246.241589,71575.98893,7,Indiana
0.17078125,49756.29861,25508.85741,1682.522788,1420.970554,75265.15602,7,Indiana
